时间,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点,PE-TTM(扣非) 50%分位点,PE-TTM(扣非) 20%分位点
1999-11-10,2.1,-7.38,32.23,12.85,2161176222,623353500,84.2386,0.9547,50.452,38.7516,22.0674
1999-11-09,2.11,-7.37,32.31,12.88,2166221769.6,624808800,84.4353,0.9561,50.446,38.7516,22.0674
1999-11-08,2.1,-7.38,32.26,12.86,2162858071.2,623838600,84.3042,0.9561,50.3819,38.7516,22.0674
1999-11-05,2.09,-7.39,32.03,12.77,2147721428.4,619472700,83.7142,0.9546,50.3486,38.7516,22.0674
1999-11-04,2.1,-7.39,32.13,12.81,2154448825.2,621413100,83.9764,0.956,50.3486,38.7516,22.0036
1999-11-03,2.11,-7.37,32.33,12.89,2167903618.8,625293900,84.5009,0.9574,50.3013,38.7498,22.0036
1999-11-02,2.11,-7.37,32.31,12.88,2166221769.6,624808800,84.4353,0.9573,50.2881,38.7481,22.0036
1999-11-01,2.13,-7.35,32.63,13.01,2188085809.2,631115100,85.2875,0.9601,50.2412,38.7217,22.0036
1999-10-29,2.13,-7.35,32.68,13.03,2191449507.6,632085300,85.4186,0.9615,50.1943,38.6952,22.0036
1999-10-28,2.13,-7.35,32.66,13.02,2189767658.4,631600200,85.3531,0.9615,50.1943,38.6825,22.0036
1999-10-27,2.17,-7.3,33.31,13.28,2233495737.6,644212800,87.0575,0.9698,50.1943,38.6698,22.0036
1999-10-26,2.13,-7.35,32.58,12.99,2184722110.8,630144900,85.1564,0.9621,50.1038,38.6698,22.0036
1999-10-25,2.11,-7.37,32.38,12.91,2171267317.2,626264100,84.632,0.9614,50.1005,38.6698,22.0036
1999-10-22,2.16,-7.32,33.04,13.17,2214995396.4,638876700,86.3364,0.9656,50.0536,38.6152,22.0036
1999-10-21,2.12,-7.36,32.51,12.96,2179676563.2,628689600,84.9598,0.9627,50.0536,38.5605,21.9607
1999-10-20,2.18,-7.3,33.39,13.31,2238541285.2,645668100,87.2542,0.9704,50.0067,38.5547,21.9607
1999-10-19,2.14,-7.34,32.84,13.09,2201540602.8,634995900,85.812,0.9648,49.9559,38.549,21.9607
1999-10-18,2.17,-7.31,33.21,13.24,2226768340.8,642272400,86.7953,0.969,49.9039,38.549,21.9607
1999-10-15,2.2,-7.27,33.72,13.44,2260405324.8,651974400,88.1064,0.9739,49.8708,38.549,21.9607
1999-10-14,2.16,-7.32,33.04,13.17,2214995396.4,638876700,86.3364,0.9682,49.8708,38.5376,21.9607
1999-10-13,2.16,-7.32,33.04,13.17,2214995396.4,638876700,86.3364,0.9689,49.8476,38.5263,21.9607
1999-10-12,2.21,-7.26,33.82,13.48,2267132721.6,653914800,88.3686,0.9746,49.819,38.5212,21.9607
1999-10-11,2.18,-7.29,33.41,13.32,2240223134.4,646153200,87.3198,0.9731,49.7088,38.5161,21.9607
1999-10-08,2.24,-7.23,34.34,13.69,2302451554.8,664101900,89.7453,0.9759,49.5457,38.5151,21.9607
1999-09-30,2.27,-7.19,34.8,13.87,2332724840.4,672833700,90.9253,0.9795,49.5457,38.5141,21.9591
1999-09-29,2.29,-7.17,35.05,13.97,2349543332.4,677684700,91.5808,0.9823,49.5457,38.4904,21.9591
1999-09-28,2.34,-7.11,35.95,14.33,1606726602.4,463432200,62.6272,0.9312,49.5376,38.4667,21.9591
1999-09-27,2.36,-7.09,36.23,14.44,1619060163.2,466989600,63.108,0.9354,49.5155,38.4667,21.9591
1999-09-24,2.3,-7.16,35.29,21.13,2369164906.4,683344200,92.3457,0.9858,49.4906,38.4667,21.9591
1999-09-23,2.28,-7.18,34.97,20.94,2347861483.2,677199600,91.5153,0.9829,49.4906,38.4664,21.9398
1999-09-22,2.3,-7.16,35.24,21.1,2365801208,682374000,92.2146,0.9858,49.4906,38.4661,21.9398
1999-09-21,2.29,-7.17,35.11,21.02,2356831345.6,679786800,91.8649,0.9851,49.4533,38.4661,21.9398
1999-09-20,2.33,-7.12,35.78,21.42,2401680657.6,692722800,93.6131,0.9872,49.4437,38.4661,21.9398
1999-09-17,2.43,-7.01,37.25,22.3,2500349144,721182000,97.459,0.99,49.3138,38.4661,21.9398
1999-09-16,2.43,-7.01,37.25,22.3,2500349144,721182000,97.459,0.9907,49.3138,38.4661,21.9398
1999-09-14,2.43,-7.01,37.27,22.31,2501470376.8,721505400,97.5027,0.9914,49.2864,38.4429,21.9398
1999-09-13,2.42,-7.02,37.19,22.26,2495864212.8,719888400,97.2842,0.9914,49.2843,38.4198,21.9398
1999-09-10,2.34,-7.11,35.91,21.5,2410650520,695310000,93.9627,0.9914,49.2808,38.3963,21.9398
1999-09-09,2.34,-7.11,35.89,21.49,2409529287.2,694986600,93.919,0.9914,49.215,38.3728,21.9398
1999-09-08,2.17,-7.3,33.35,19.97,2239101901.6,645829800,87.276,0.9828,49.215,38.3703,21.876
1999-09-07,2.14,-7.33,32.89,19.7,2208828616,637098000,86.0961,0.9807,49.2092,38.3677,21.876
1999-09-06,2.14,-7.34,32.83,19.66,2204343684.8,635804400,85.9212,0.9806,49.2092,38.3625,21.876
1999-09-03,2.16,-7.31,33.2,19.88,2229010806.4,642919200,86.8827,0.9821,49.1832,38.3573,21.876
1999-09-02,2.18,-7.29,33.48,20.05,2248071764,648417000,87.6257,0.9842,49.0833,38.3283,21.876
1999-09-01,2.24,-7.23,34.35,20.57,2306375869.6,665233800,89.8983,0.9864,49.0833,38.2992,21.8509
1999-08-31,2.24,-7.23,34.3,20.54,2303012171.2,664263600,89.7672,0.9863,49.059,38.2438,21.8509
1999-08-30,2.17,-7.31,33.21,19.89,2230132039.2,643242600,86.9264,0.9849,48.9746,38.1883,21.8509
1999-08-27,2.18,-7.29,33.41,20.01,2243586832.8,647123400,87.4509,0.9856,48.9524,38.1868,21.8509
1999-08-26,2.23,-7.23,34.25,20.51,2299648472.8,663293400,89.636,0.9863,48.9415,38.1852,21.8509
1999-08-25,2.24,-7.22,34.4,20.6,2309739568,666204000,90.0294,0.987,48.9415,38.1643,21.8123
1999-08-23,2.32,-7.13,35.66,21.35,2393832028,690459000,93.3071,0.9913,48.8901,38.1434,21.8123
1999-08-20,2.29,-7.17,35.09,21.01,2355710112.8,679463400,91.8212,0.9906,48.8808,38.1408,21.8123
1999-08-19,2.29,-7.17,35.14,21.04,2359073811.2,680433600,91.9523,0.9913,48.8808,38.1383,21.8123
1999-08-18,2.13,-7.35,32.69,19.58,2195373822.4,633217200,85.5716,0.9884,48.8339,38.1019,21.8123
1999-08-17,2.09,-7.39,32.04,19.19,2151645743.2,620604600,83.8672,0.9884,48.8339,38.0656,21.8123
1999-08-16,2.05,-7.44,31.42,18.82,2110160129.6,608638800,82.2501,0.9848,48.8339,38.0081,21.8123
1999-08-13,2.16,-7.32,33.11,19.83,2223404642.4,641302200,86.6642,0.9891,48.787,37.9506,21.8123
1999-08-12,2.25,-7.21,34.52,20.67,2317588197.6,668467800,90.3353,0.9898,48.787,37.9439,21.8123
1999-08-11,2.28,-7.18,34.94,20.92,2345619017.6,676552800,91.4279,0.9913,48.663,37.9372,21.8123
1999-08-09,2.28,-7.19,34.91,20.9,2343376552,675906000,91.3405,0.9913,48.663,37.9204,21.8123
1999-08-06,2.07,-7.42,31.72,19,2130342320,614460000,83.0368,0.9898,48.6554,37.9037,21.8123
1999-08-05,1.96,-7.54,30.04,18,2018219040,582120000,78.6664,0.9847,48.6394,37.8964,21.8123
1999-08-04,2.05,-7.44,31.42,18.82,2110160129.6,608638800,82.2501,0.9891,48.6394,37.8891,21.8123
1999-08-03,2.07,-7.41,31.82,19.06,2137069716.8,616400400,83.299,0.9905,48.5566,37.865,21.8123
1999-08-02,1.99,-7.51,30.45,18.24,2045128627.2,589881600,79.7153,0.9891,48.5566,37.841,21.7776
1999-07-30,2.01,-7.48,30.87,18.49,2073159447.2,597966600,80.8079,0.9898,48.5524,37.8175,21.7776
1999-07-29,2.07,-7.42,31.7,18.99,2129221087.2,614136600,82.9931,0.9905,48.5185,37.794,21.7776
1999-07-28,2.08,-7.4,31.89,19.1,2141554648,617694000,83.4738,0.9912,48.5185,37.7934,21.7776
1999-07-27,1.96,-7.54,30.04,18,2018219040,582120000,78.6664,0.9898,48.5072,37.7927,21.7776
1999-07-26,1.97,-7.53,30.2,18.09,2028310135.2,585030600,79.0598,0.9912,48.5072,37.7781,21.7776
1999-07-23,1.97,-7.53,30.16,18.07,2026067669.6,584383800,78.9724,0.9912,48.4117,37.7635,21.7776
1999-07-22,1.86,-7.65,28.45,17.05,1911701924,551397000,74.5146,0.9912,48.392,37.7635,21.7776
1999-07-21,1.73,-7.79,26.54,15.91,1783881384.8,514529400,69.5324,0.9875,48.3903,37.7635,21.7776
1999-07-20,1.69,-7.84,25.92,15.54,1742395771.2,502563600,67.9154,0.9839,48.3591,37.7586,21.7776
1999-07-19,1.63,-7.9,25,14.99,1680727967.2,484776600,65.5117,0.9743,48.3591,37.7538,21.7485
1999-07-16,1.65,-7.88,25.32,15.18,1702031390.4,490921200,66.342,0.9787,48.3124,37.7493,21.7485
1999-07-15,1.64,-7.89,25.18,15.1,1693061528,488334000,65.9924,0.9757,48.3124,37.7448,21.7485
1999-07-14,1.7,-7.83,26.04,15.61,1750244400.8,504827400,68.2213,0.9853,48.298,37.7448,21.7485
1999-07-13,1.71,-7.82,26.22,15.72,1762577961.6,508384800,68.702,0.986,48.2705,37.7448,21.7485
1999-07-12,1.71,-7.81,26.26,15.74,1764820427.2,509031600,68.7894,0.9867,48.2705,37.7448,21.7485
1999-07-09,1.62,-7.92,24.85,14.9,1670636872,481866000,65.1183,0.9779,48.2274,37.7448,21.7485
1999-07-08,1.55,-7.99,23.81,14.28,1601120438.4,461815200,62.4087,0.9683,48.1771,37.7413,21.7485
1999-07-07,1.53,-8.02,23.39,14.03,1573089618.4,453730200,61.3161,0.9564,48.0299,37.7377,21.7485
1999-07-06,1.5,-8.05,23,13.8,1547301264,446292000,60.3109,0.9446,48.0007,37.7377,21.7485
1999-07-05,1.53,-8.02,23.46,14.07,1577574549.6,455023800,61.4909,0.9586,48.0007,37.7377,21.7485
1999-07-02,1.52,-8.03,23.34,14,1569725920,452760000,61.185,0.9556,47.9889,37.7377,21.7485
1999-07-01,1.46,-8.1,22.3,13.38,1500209486.4,432709200,58.4754,0.9296,47.9489,37.7377,21.7485
1999-06-30,1.62,-7.92,24.8,14.87,1667273173.6,480895800,64.9872,0.977,47.8957,37.7172,21.7485
1999-06-29,1.7,-7.83,26.05,15.62,1751365633.6,505150800,60.858,0.9555,47.8488,37.6967,21.7485
1999-06-28,1.74,-7.78,26.69,16,1793972480,517440000,62.3385,0.9688,47.8488,37.6891,21.741
1999-06-25,1.64,-7.89,25.17,15.09,1691940295.2,488010600,58.793,0.9331,47.8488,37.6814,21.741
1999-06-24,1.52,-8.03,23.34,14,1569725920,452760000,54.5462,0.9108,47.7669,37.6814,21.741
1999-06-23,1.5,-8.05,22.95,13.77,1543937565.6,445321800,53.6501,0.8981,47.7636,37.6814,21.741
1999-06-22,1.5,-8.06,22.92,13.75,1541695100,444675000,53.5722,0.898,47.7331,37.6753,21.741
1999-06-21,1.46,-8.1,22.35,13.41,1503573184.8,433679400,52.2475,0.8823,47.7331,37.6692,21.7372
1999-06-18,1.43,-8.13,21.85,13.11,1469936200.8,423977400,51.0786,0.8688,47.7072,37.6692,21.7372
1999-06-17,1.39,-8.17,21.33,12.8,1435177984,413952000,49.8708,0.8463,47.689,37.6692,21.7372
1999-06-16,1.27,-8.31,19.38,11.64,1305114979.2,376437600,45.3513,0.7461,47.6872,37.653,21.7372
1999-06-15,1.23,-8.36,18.76,11.27,1263629365.6,364471800,43.9097,0.7078,47.6872,37.6369,21.7372
1999-06-14,1.3,-8.28,19.85,11.92,1336509497.6,385492800,46.4422,0.7726,47.689,37.631,21.6847
1999-06-11,1.23,-8.36,18.8,11.29,1265871831.2,365118600,43.9876,0.7088,47.689,37.6251,21.6847
1999-06-10,1.24,-8.34,19,11.41,1279326624.8,368999400,44.4552,0.7236,47.689,37.6251,21.6847
1999-06-09,1.22,-8.36,18.7,11.23,1259144434.4,363178200,43.7539,0.7031,47.689,37.6251,21.6847
1999-06-08,1.24,-8.34,19.03,11.43,1281569090.4,369646200,44.5331,0.7284,47.689,37.6128,21.6847
1999-06-07,1.23,-8.35,18.86,11.33,1270356762.4,366412200,44.1435,0.7162,47.7072,37.6006,21.6847
1999-06-04,1.26,-8.32,19.21,11.54,1293902651.2,373203600,44.9617,0.737,47.7072,37.5765,21.6847
1999-06-03,1.25,-8.33,19.1,11.47,1286054021.6,370939800,44.6889,0.7331,47.7072,37.5525,21.6847
1999-06-02,1.28,-8.29,19.65,11.8,1323054704,381612000,45.9747,0.7607,47.7072,37.5523,21.6847
1999-06-01,1.28,-8.29,19.63,11.79,1321933471.2,381288600,45.9357,0.759,47.7072,37.552,21.6847
1999-05-31,1.24,-8.34,18.96,11.39,1277084159.2,368352600,44.3773,0.7227,47.7331,37.5402,21.6847
1999-05-28,1.18,-8.41,18.04,10.84,1215416355.2,350565600,42.2344,0.6546,47.7331,37.5284,21.6847
1999-05-27,1.17,-8.42,17.86,10.73,1203082794.4,347008200,41.8058,0.6453,47.7331,37.5164,21.6847
1999-05-26,1.13,-8.47,17.24,10.36,1161597180.8,335042400,40.3642,0.6065,47.7331,37.5044,21.6847
1999-05-24,1.15,-8.45,17.52,10.53,1180658138.4,340540200,41.0266,0.6259,47.7331,37.493,21.6847
1999-05-21,1.13,-8.47,17.24,10.36,1161597180.8,335042400,40.3642,0.6074,47.7636,37.4815,21.6847
1999-05-20,1.11,-8.49,16.95,10.19,1142536223.2,329544600,39.7019,0.5806,47.7636,37.4689,21.6847
1999-05-19,1.07,-8.54,16.28,9.79,1097686911.2,316608600,38.1434,0.525,47.7636,37.4563,21.6847
1999-05-18,1,-8.61,15.33,9.22,1033776641.6,298174800,35.9226,0.4526,47.7636,37.4323,21.6847
1999-05-17,0.98,-8.63,14.99,9.02,1011351985.6,291706800,35.1434,0.4241,47.7636,37.4563,21.6847
1999-05-14,1.01,-8.6,15.36,9.24,1036019107.2,298821600,36.0005,0.4563,47.7669,37.4689,21.6678
1999-05-13,1.05,-8.55,16.06,9.66,1083110884.8,312404400,37.6369,0.5061,47.7669,37.4815,21.6678
1999-05-12,1.05,-8.55,16.11,9.69,1086474583.2,313374600,37.7538,0.5148,47.7669,37.4689,21.6678
1999-05-11,1.07,-8.53,16.35,9.83,1102171842.4,317902200,38.2992,0.5251,47.7669,37.4563,21.6678
1999-05-10,1.06,-8.55,16.13,9.7,1087595816,313698000,37.7927,0.5171,47.7669,37.4323,21.6678
1999-05-07,1.13,-8.47,17.2,10.34,1159354715.2,334395600,40.2863,0.5998,47.8488,37.4082,21.6678
1999-05-06,1.14,-8.45,17.44,10.48,1175051974.4,338923200,40.8317,0.6178,47.8488,37.404,21.6678
1999-05-05,1.14,-8.45,17.44,10.48,1175051974.4,338923200,40.8317,0.6183,47.8488,37.3998,21.6678
1999-05-04,1.13,-8.47,17.27,10.38,1163839646.4,335689200,40.4421,0.6081,47.8488,37.38,21.6678
1999-04-30,1.13,-8.47,17.22,10.35,1160475948,334719000,40.3252,0.604,47.8488,37.3602,21.6678
1999-04-29,1.12,-8.48,17.14,10.3,1154869784,333102000,40.1304,0.596,47.8488,37.3602,21.6209
1999-04-28,1.11,-8.49,16.9,10.16,1139172524.8,328574400,39.585,0.5758,47.8488,37.3602,21.6209
1999-04-27,1.11,-8.49,16.93,10.18,1141414990.4,329221200,39.6629,0.5785,47.8488,37.3518,21.6209
1999-04-26,1.12,-8.48,17.07,10.26,1150384852.8,331808400,39.9746,0.5913,47.8488,37.3434,21.6209
1999-04-23,1.16,-8.44,17.69,10.63,1191870466.4,343774200,41.4162,0.6309,47.8488,37.3434,21.6209
1999-04-22,1.13,-8.46,17.3,10.4,1166082112,336336000,40.5201,0.6083,47.8957,37.3434,21.5946
1999-04-21,1.18,-8.41,17.99,10.81,1212052656.8,349595400,42.1175,0.6449,47.8957,37.3278,21.5946
1999-04-20,1.22,-8.37,18.66,11.21,1256901968.8,362531400,43.6759,0.6977,47.8957,37.3121,21.5946
1999-04-19,1.22,-8.37,18.61,11.18,1253538270.4,361561200,43.5591,0.6936,47.8957,37.3121,21.5946
1999-04-16,1.2,-8.39,18.29,10.99,1232234847.2,355416600,42.8188,0.6672,47.8957,37.3121,21.5946
1999-04-15,1.19,-8.4,18.14,10.9,1222143752,352506000,42.4681,0.6538,47.9489,37.3121,21.5571
1999-04-14,1.19,-8.4,18.14,10.9,1222143752,352506000,42.4681,0.6543,47.9489,37.3121,21.5571
1999-04-13,1.19,-8.4,18.16,10.91,1223264984.8,352829400,42.5071,0.6587,47.9489,37.2996,21.5571
1999-04-12,1.21,-8.37,18.56,11.15,1250174572,360591000,43.4422,0.6839,47.9489,37.2871,21.5571
1999-04-09,1.24,-8.34,19,11.41,1279326624.8,368999400,44.4552,0.7193,47.9489,37.2756,21.5571
1999-04-08,1.27,-8.31,19.42,11.66,1307357444.8,377084400,45.4292,0.7415,47.9889,37.264,21.5571
1999-04-07,1.27,-8.31,19.37,11.63,1303993746.4,376114200,45.3123,0.739,47.9889,37.264,21.5571
1999-04-06,1.28,-8.29,19.63,11.79,1321933471.2,381288600,45.9357,0.7527,47.9889,37.264,21.5571
1999-04-05,1.29,-8.29,19.7,11.83,1326418402.4,382582200,46.0916,0.7572,47.9889,37.264,21.5571
1999-04-02,1.27,-8.31,19.42,11.66,1307357444.8,377084400,45.4292,0.743,47.9889,37.264,21.5571
1999-04-01,1.25,-8.33,19.1,11.47,1286054021.6,370939800,44.6889,0.7304,48.0007,37.264,21.5571
1999-03-31,1.22,-8.37,18.61,11.18,1253538270.4,361561200,43.5591,0.6967,48.0007,37.264,21.5571
1999-03-30,1.2,-8.39,18.31,11,1233356080,355740000,42.8578,0.6716,48.0007,37.1754,21.5571
1999-03-29,1.19,-8.4,18.21,10.94,1226628683.2,353799600,42.624,0.6682,48.0007,37.0868,21.5571
1999-03-26,1.2,-8.39,18.31,11,1233356080,355740000,42.8578,0.6719,48.0007,37.0792,21.5571
1999-03-25,1.19,-8.4,18.16,10.91,1223264984.8,352829400,42.5071,0.6654,48.0299,37.0717,21.5571
1999-03-24,1.27,-8.31,19.48,11.7,1311842376,378378000,45.5851,0.7463,48.0299,37.0667,21.5571
1999-03-23,1.27,-8.31,19.42,11.66,1307357444.8,377084400,45.4292,0.743,48.0299,37.0618,21.5571
1999-03-22,1.29,-8.29,19.72,11.84,1327539635.2,382905600,46.1305,0.7561,48.0299,37.0427,21.5571
1999-03-19,1.31,-8.26,20.09,12.06,1352206756.8,390020400,46.9877,0.7723,48.0299,37.0236,21.5571
1999-03-18,1.28,-8.29,19.65,11.8,1323054704,381612000,45.9747,0.7541,48.1771,37.0236,21.5571
1999-03-17,1.32,-8.26,20.15,12.1,1356691688,391314000,47.1435,0.7766,48.1771,37.0236,21.5571
1999-03-16,1.3,-8.27,19.95,11.98,1343236894.4,387433200,46.676,0.7671,48.1771,36.9995,21.5571
1999-03-15,1.28,-8.3,19.6,11.77,1319691005.6,380641800,45.8578,0.752,48.1771,36.9755,21.5571
1999-03-12,1.26,-8.32,19.35,11.62,1302872513.6,375790800,45.2734,0.7439,48.1771,36.9515,21.5571
1999-03-11,1.25,-8.33,19.13,11.49,1288296487.2,371586600,44.7669,0.7351,48.2274,36.9274,21.5571
1999-03-10,1.22,-8.37,18.59,11.17,1252417037.6,361237800,43.5201,0.6987,48.2274,36.9034,21.5571
1999-03-09,1.24,-8.34,18.98,11.4,1278205392,368676000,44.4162,0.7268,48.2274,36.8793,21.5571
1999-03-08,1.26,-8.32,19.25,11.56,1296145116.8,373850400,45.0396,0.7392,48.2274,36.8683,21.5571
1999-03-05,1.24,-8.34,19.01,11.42,1280447857.6,369322800,44.4941,0.7287,48.2274,36.8572,21.5571
1999-03-04,1.22,-8.37,18.59,11.17,1252417037.6,361237800,43.5201,0.7009,48.2705,36.8442,21.5214
1999-03-03,1.23,-8.35,18.88,11.34,1271477995.2,366735600,44.1824,0.7227,48.2705,36.8313,21.5214
1999-03-02,1.19,-8.4,18.14,10.9,1222143752,352506000,42.4681,0.6704,48.2705,36.8313,21.5214
1999-03-01,1.19,-8.4,18.13,10.89,1221022519.2,352182600,42.4292,0.6701,48.2705,36.8313,21.5214
1999-02-09,1.19,-8.4,18.19,10.93,1225507450.4,353476200,42.585,0.6738,48.2705,36.8261,21.5214
1999-02-08,1.17,-8.42,17.84,10.72,1201961561.6,346684800,41.7668,0.6585,48.298,36.8209,21.5214
1999-02-05,1.21,-8.38,18.48,11.1,1244568408,358974000,43.2474,0.6907,48.298,36.802,21.5214
1999-02-04,1.27,-8.31,19.47,11.69,1310721143.2,378054600,45.5461,0.746,48.298,36.7832,21.5214
1999-02-03,1.3,-8.28,19.82,11.9,1334267032,384846000,46.3643,0.7609,48.298,36.7535,21.5214
1999-02-02,1.3,-8.27,19.95,11.98,1343236894.4,387433200,46.676,0.7647,48.298,36.7239,21.5214
1999-02-01,1.29,-8.29,19.67,11.81,1324175936.8,381935400,46.0136,0.7542,48.3124,36.6957,21.4934
1999-01-29,1.29,-8.29,19.73,11.85,1328660868,383229000,46.1695,0.7572,48.3124,36.6675,21.4934
1999-01-28,1.3,-8.28,19.87,11.93,1337630730.4,385816200,46.4812,0.7618,48.3124,36.6113,21.4934
1999-01-27,1.31,-8.27,19.99,12,1345479360,388080000,46.7539,0.7663,48.3124,36.5551,21.4934
1999-01-26,1.31,-8.27,19.97,11.99,1344358127.2,387756600,46.7149,0.7654,48.3124,36.5492,21.4934
1999-01-25,1.33,-8.24,20.39,12.24,1372388947.2,395841600,47.689,0.7867,48.3124,36.5433,21.4934
1999-01-22,1.35,-8.22,20.69,12.42,1392571137.6,401662800,48.3903,0.8018,48.3124,36.543,21.4934
1999-01-21,1.35,-8.22,20.66,12.4,1390328672,401016000,48.3124,0.8,48.3124,36.5428,21.4934
1999-01-20,1.34,-8.23,20.52,12.32,1381358809.6,398428800,48.0007,0.7958,48.298,36.5428,21.4934
1999-01-19,1.36,-8.21,20.81,12.49,1400419767.2,403926600,48.663,0.8101,48.298,36.5428,21.4934
1999-01-18,1.38,-8.19,21.08,12.65,1418359492,409101000,49.2864,0.8252,48.298,36.5428,21.4785
1999-01-15,1.33,-8.25,20.29,12.18,1365661550.4,393901200,47.4552,0.7841,48.2705,36.5428,21.4785
1999-01-14,1.32,-8.25,20.25,12.16,1363419084.8,393254400,47.3773,0.7831,48.2705,36.5428,21.4785
1999-01-13,1.32,-8.26,20.12,12.08,1354449222.4,390667200,47.0656,0.7749,48.2705,36.5428,21.4785
1999-01-12,1.33,-8.24,20.42,12.26,1374631412.8,396488400,47.7669,0.7924,48.2705,36.5207,21.4785
1999-01-11,1.36,-8.21,20.74,12.45,1395934836,402633000,48.5072,0.8043,48.298,36.4986,21.4013
1999-01-08,1.35,-8.22,20.66,12.4,1390328672,401016000,48.3124,0.8018,48.2705,36.4986,21.4013
1999-01-07,1.31,-8.26,20.07,12.05,1351085524,389697000,46.9487,0.7758,48.2274,36.4986,21.4013
1999-01-06,1.32,-8.26,20.14,12.09,1355570455.2,390990600,47.1046,0.7772,48.2274,36.4726,21.4013
1999-01-05,1.29,-8.28,19.8,11.89,1333145799.2,384522600,46.3253,0.7706,48.2274,36.4466,21.4013
1999-01-04,1.31,-8.27,19.99,12,1345479360,388080000,46.7539,0.7753,48.2705,36.4466,21.3676
1998-12-31,1.33,-8.24,20.37,12.23,1371267714.4,395518200,47.65,0.7896,48.2705,36.4466,21.3676
1998-12-30,1.35,-8.22,20.64,12.39,1389207439.2,400692600,40.7875,0.6486,48.2705,36.4246,21.3676
1998-12-29,1.34,-8.23,20.46,12.28,1376873878.4,397135200,40.4254,0.6394,48.2705,36.4026,21.3676
1998-12-28,1.38,-8.19,21.11,12.67,1420601957.6,409747800,41.7093,0.6699,48.2705,36.3791,21.3676
1998-12-25,1.39,-8.18,21.26,12.76,1430693052.8,412658400,42.0056,0.6761,48.298,36.3557,21.3676
1998-12-24,1.39,-8.18,21.23,12.74,1428450587.2,412011600,41.9397,0.6734,48.298,36.3426,21.3676
1998-12-23,1.39,-8.18,21.24,12.75,1429571820,412335000,41.9727,0.6748,48.298,36.3296,21.3676
1998-12-22,1.35,-8.22,20.72,12.44,1394813603.2,402309600,40.9521,0.6534,48.298,36.316,21.3676
1998-12-21,1.33,-8.24,20.39,12.24,1372388947.2,395841600,40.2937,0.6393,48.298,36.3023,21.3676
1998-12-18,1.29,-8.28,19.78,11.88,1332024566.4,384199200,39.1086,0.5909,48.3591,36.2783,21.3658
1998-12-17,1.29,-8.29,19.67,11.81,1324175936.8,381935400,38.8782,0.5832,48.3591,36.2543,21.3658
1998-12-16,1.33,-8.25,20.3,12.19,1366782783.2,394224600,40.1291,0.631,48.3591,36.2536,21.3658
1998-12-15,1.36,-8.21,20.81,12.49,1400419767.2,403926600,41.1167,0.6544,48.3591,36.253,21.3658
1998-12-14,1.37,-8.2,20.96,12.58,1410510862.4,406837200,41.413,0.6639,48.3591,36.2378,21.3658
1998-12-11,1.39,-8.18,21.23,12.74,1428450587.2,412011600,41.9397,0.6727,48.392,36.2227,21.3658
1998-12-10,1.37,-8.2,20.99,12.6,1412753328,407484000,41.4789,0.665,48.392,36.2145,21.3658
1998-12-09,1.4,-8.17,21.38,12.83,1438541682.4,414922200,42.236,0.6779,48.392,36.2062,21.3658
1998-12-08,1.38,-8.19,21.06,12.64,1417238259.2,408777600,41.6105,0.6702,48.392,36.1871,21.3658
1998-12-07,1.37,-8.2,20.91,12.55,1407147164,405867000,41.3143,0.6642,48.392,36.168,21.3658
1998-12-04,1.37,-8.2,20.99,12.6,1412753328,407484000,41.4789,0.6664,48.4117,36.1631,21.3384
1998-12-03,1.37,-8.19,21.01,12.61,1413874560.8,407807400,41.5118,0.6678,48.4117,36.1581,21.3384
1998-12-02,1.37,-8.19,21.04,12.63,1416117026.4,408454200,41.5776,0.6691,48.4117,36.1581,21.3384
1998-12-01,1.38,-8.18,21.16,12.7,1423965656,410718000,41.8081,0.6713,48.4117,36.1581,21.3384
1998-11-30,1.39,-8.17,21.33,12.8,1435177984,413952000,42.1373,0.6735,48.4117,36.1396,21.3384
1998-11-27,1.39,-8.18,21.26,12.76,1430693052.8,412658400,42.0056,0.6733,48.5185,36.1211,21.302
1998-11-26,1.41,-8.15,21.61,12.97,1454238941.6,419449800,42.6969,0.6854,48.5185,36.1156,21.302
1998-11-25,1.44,-8.12,22.05,13.23,1483390994.4,427858200,43.5528,0.7091,48.5185,36.11,21.302
1998-11-24,1.44,-8.12,22.03,13.22,1482269761.6,427534800,43.5199,0.7089,48.5185,36.1072,21.302
1998-11-23,1.43,-8.13,21.85,13.11,1469936200.8,423977400,43.1578,0.6962,48.5185,36.1043,21.302
1998-11-20,1.44,-8.12,22.08,13.25,1485633460,428505000,43.6186,0.7125,48.5185,36.0831,21.302
1998-11-19,1.43,-8.13,21.88,13.13,1472178666.4,424624200,43.2236,0.699,48.5185,36.0619,21.302
1998-11-18,1.45,-8.11,22.15,13.29,1490118391.2,429798600,43.7503,0.7154,48.5185,36.055,21.302
1998-11-17,1.48,-8.08,22.6,13.56,1520391676.8,438530400,44.6392,0.74,48.5185,36.048,21.302
1998-11-16,1.44,-8.11,22.11,13.27,1487875925.6,429151800,43.6845,0.714,48.5185,36.0357,21.302
1998-11-13,1.44,-8.12,22.01,13.21,1481148528.8,427211400,43.487,0.7088,48.5524,36.0234,21.3018
